dataset,algorithm,error bound,compression ratio,mse,rmse,mae,snr,psnr,max_e,min_e,correlation,ssim,max_vsz,max_rss,c_time,c_avg_latency,c_max_latency,d_time,max_d_time
data/biomedical/ECG.csv,swab,0.033,50.88736302462404,0.0001966932688987857,0.01402473774795043,0.011344237448014745,15.618828998483071,41.913618921556534,0.03299987295144506,0.0,0.9861801400601655,0.9913772484286353,383.20703125,299.5390625,1480.975808,237192.342169,13144962,20345.610059,2475290
data/biomedical/ECG.csv,swab,0.033,50.88736302462404,0.0001966932688987857,0.01402473774795043,0.011344237448014745,15.618828998483071,41.913618921556534,0.03299987295144506,0.0,0.9861801400601655,0.9913772484286353,383.20703125,299.5390625,1464.067993,233971.543503,13284806,19983.078476,2478198
data/biomedical/ECG.csv,swab,0.033,50.88736302462404,0.0001966932688987857,0.01402473774795043,0.011344237448014745,15.618828998483071,41.913618921556534,0.03299987295144506,0.0,0.9861801400601655,0.9913772484286353,383.20703125,299.5390625,1466.164759,233927.925391,13225630,19883.808761,2453606
data/biomedical/ECG.csv,swab,0.033,50.88736302462404,0.0001966932688987857,0.01402473774795043,0.011344237448014745,15.618828998483071,41.913618921556534,0.03299987295144506,0.0,0.9861801400601655,0.9913772484286353,383.20703125,299.640625,1467.157133,233948.246883,13387366,19889.367555,2481616
data/biomedical/ECG.csv,swab,0.033,50.88736302462404,0.0001966932688987857,0.01402473774795043,0.011344237448014745,15.618828998483071,41.913618921556534,0.03299987295144506,0.0,0.9861801400601655,0.9913772484286353,383.20703125,299.5390625,1459.398312,232605.451736,13242959,19780.156567,2462992
data/biomedical/ECG.csv,swab,0.033,50.88736302462404,0.0001966932688987857,0.01402473774795043,0.011344237448014745,15.618828998483071,41.913618921556534,0.03299987295144506,0.0,0.9861801400601655,0.9913772484286353,383.20703125,299.67578125,1466.045524,233853.972794,13137982,19879.805606,2451962
data/biomedical/ECG.csv,swab,0.033,50.88736302462404,0.0001966932688987857,0.01402473774795043,0.011344237448014745,15.618828998483071,41.913618921556534,0.03299987295144506,0.0,0.9861801400601655,0.9913772484286353,383.20703125,299.36328125,1464.826788,233631.677071,13285734,19839.730101,2489956
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,493.05078125,1286.469557,28938569.791194,98444258,2275671.400651,19169570
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,493.08984375,1289.776293,28986266.293688,98348585,2266214.318404,19164986
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,492.91796875,1285.961440,28791891.116985,97483018,2254522.552117,19067631
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,492.9296875,1287.793124,28766568.615546,95018125,2259778.286645,18422240
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,492.921875,1282.213841,28667569.927876,96807849,2249326.314332,19152381
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,492.86328125,1286.151313,29144578.847415,98147919,2319500.991042,19703895
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,492.8359375,1285.559243,28743682.913925,96843214,2248804.697068,18909717
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,493.17578125,1284.772534,28697143.103019,96398253,2249424.199511,18984924
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,493.05078125,1289.147084,28947383.215928,98754698,2274037.425081,18871898
data/finance/JPXJPY.csv,swab,170.25,3381.499221502909,3133.408725124191,55.97685883580992,44.924661794474105,49.59738227075658,52.81428352545349,170.25011300000006,0.0,0.9999208034361291,0.9909989592285225,569.828125,493.17578125,1298.801273,29455278.812553,104275292,2292296.548046,20352599
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.52734375,1275.842917,34823964.197572,145574091,2108831.786401,48188350
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.60546875,1275.348023,34701917.174758,145376567,2094506.145972,48614990
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.50390625,1274.421085,34652919.258705,145227925,2087475.184405,48213379
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.50390625,1274.413774,34826876.583789,145826393,2112905.232077,47902257
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.66796875,1274.881697,34776957.166749,146226767,2101610.437916,48663327
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.54296875,1276.055082,34801034.832959,146112819,2106936.629712,48507969
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.5,1277.833120,34972094.986662,146372773,2128018.424242,48654415
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.54296875,1274.429388,34674820.740964,145185272,2090649.775684,48183285
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.5546875,1275.295030,34769103.015233,145556693,2104224.300813,48719194
data/finance/EURUSD.csv,swab,0.006,3440.707514279356,3.4294426371808256e-06,0.0018518754378145485,0.0014668747847475828,56.75662263684677,58.75042548219167,0.006007000000000096,0.0,0.999891835416609,0.9921213589676483,1507.68359375,1410.60546875,1283.203556,34812813.797833,145784824,2092705.128603,48497597
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.37890625,1353.486209,1346532007.212002,2439626502,5836579.126404,822461925
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.5,1351.177515,1344677174.987483,2439058313,5833663.532303,822415176
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.33984375,1352.304532,1346932323.209348,2442187753,5870807.355337,826108224
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.1328125,1352.487796,1345281949.982718,2437791539,5840968.675562,822118495
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.2578125,1351.098159,1344566715.744286,2437555489,5844451.515449,822192336
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.09375,1351.000342,1344757206.923841,2438869459,5847761.372191,823556586
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.3828125,1353.030197,1347042747.124913,2442219643,5845609.175562,823628451
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.27734375,1359.531642,1349791790.754621,2442163097,5847985.752809,820244247
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.35546875,1351.918630,1344898628.625593,2437250423,5839209.938202,821186921
data/finance/BTCUSD.csv,swab,196.642,7184.879492915735,2366.331959042304,48.64495820783798,35.63629260218526,34.070982451565904,52.13345358592563,196.64186800000002,0.0,0.9997685445019497,0.9915976966703904,899.71875,810.39453125,1352.521815,1344770823.991917,2434770075,5843224.438202,819147963
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.62890625,1387.952047,234579.308969,9477353,22390.905304,2095754
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.8828125,1407.715241,238812.549593,9558913,22963.687547,2111273
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.90625,1395.732659,236270.172951,9537513,22619.203049,2097366
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.8828125,1386.983265,234881.128789,9550562,22483.589886,2124831
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.7578125,1402.654344,238677.681472,9545367,23067.690339,2124761
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.6328125,1394.178338,236477.544417,9547039,22721.970201,2142761
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.77734375,1384.088478,233796.124376,9619263,22284.773693,2117286
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.7578125,1400.105174,237359.317582,9597108,22781.232542,2138906
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.5703125,1392.836998,236040.292724,9601455,22618.222233,2124859
data/industrial-monitoring/Wafer.csv,swab,0.152,41.457977630289854,0.0013023149381119763,0.03608760089160786,0.020569017810420948,28.82417303860745,50.52771074356612,0.1519988000000001,0.0,0.9993443152685771,0.9993995897225169,364.12890625,280.74609375,1402.838473,239032.227527,9508004,23137.595853,2113048
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.89453125,3200.539317,88481.791986,5207178,4075.258328,837848
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.73828125,3176.978739,88320.290835,4269024,4093.401239,837010
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.89453125,3254.305743,90465.230496,4832083,4202.776599,857022
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.89453125,3182.431273,88242.835042,4287474,4059.735499,838019
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.84765625,3205.101293,90778.047523,4859995,4520.772975,925303
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.82421875,3140.968246,86921.563735,4256104,3958.008869,831698
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.6796875,3158.818923,87347.990969,4252591,3968.152705,834104
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.78515625,3168.852780,87689.460609,4515747,3990.097344,837522
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.91796875,3206.913370,89164.717104,5153878,4166.743324,845251
data/IoT-sensor/Wind.csv,swab,0.32,3.463532233937943,0.003192198060210311,0.056499540353973775,0.012768791953091649,37.609840041446375,55.06210113680835,0.31428600000000007,0.0,0.999850794918387,0.9997213036179576,265.27734375,186.8984375,3147.556750,87289.516137,4221080,4000.879312,833305
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.1796875,1793.404582,183948.985089,7006142,13153.571546,1329868
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.36328125,1800.830116,184642.000692,6985685,13040.513598,1321200
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.328125,1793.617831,182766.238150,7130273,12835.212853,1307752
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.234375,1803.298140,183412.853768,7061057,12895.471122,1369258
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.1484375,1791.931366,182204.971570,7821836,12746.545538,1566590
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.23828125,1794.000186,182847.730017,6906888,12816.513843,1320328
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.2890625,1802.928046,185601.934495,7117633,13273.020451,1330021
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.234375,1789.897087,182122.620030,7955656,12765.961406,1892319
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.234375,1803.418778,183648.152348,7196976,12885.579374,1317711
data/IoT-sensor/Humidity.csv,swab,0.92,10.704832360137756,0.17724211709775523,0.42100132671733376,0.3385607979083564,44.806407469316774,47.514330708622126,0.9200029999999941,0.0,0.9997773363967445,0.9995728017680081,259.578125,181.23828125,1797.376439,183352.386597,6931450,12911.051411,1317487
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.62109375,1302.924697,595592.808015,7561828,58314.560805,4003080
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.74609375,1312.735727,595374.461209,7444096,57684.438220,3997969
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.57421875,1300.829861,590851.291590,8469585,57376.128924,4953380
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.61328125,1307.745589,598096.317866,8321366,58537.459067,4790652
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.7421875,1322.504860,603650.096258,8668798,59320.935142,4462729
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.62109375,1299.771259,591040.875678,7499117,57330.317403,4003875
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.61328125,1295.376917,585464.451134,7435526,56437.702713,3977765
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.6953125,1293.047851,584087.065015,8378363,56255.907041,4238151
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.50390625,1307.416959,593465.014054,7754959,57578.935386,4274356
data/IoT-sensor/Temperature.csv,swab,1.123,59.739548797039696,0.1884028211733794,0.43405393809223686,0.3473518337401682,42.04394996150001,47.19685366864909,1.1230019999999996,0.0,0.9997375560601339,0.99810813881657,257.00390625,178.6171875,1329.026490,606333.923783,8587287,59323.897470,4484019
data/power-grid/HomePower.csv,swab,0.685,30.595032897242255,0.02720383673674613,0.1649358564313598,0.09078402154965208,20.37250377571416,52.36402208003043,0.6849960000000002,0.0,0.993263720271374,0.9964476241205291,228.45703125,149.23046875,1536.019964,806324.222910,5264856,16531.582440,1113021
data/power-grid/HomePower.csv,swab,0.685,30.595032897242255,0.02720383673674613,0.1649358564313598,0.09078402154965208,20.37250377571416,52.36402208003043,0.6849960000000002,0.0,0.993263720271374,0.9964476241205291,228.45703125,149.25390625,1534.088912,800472.197451,5318246,16306.602714,1029264
data/power-grid/HomePower.csv,swab,0.685,30.595032897242255,0.02720383673674613,0.1649358564313598,0.09078402154965208,20.37250377571416,52.36402208003043,0.6849960000000002,0.0,0.993263720271374,0.9964476241205291,228.45703125,149.046875,1547.329939,803096.841642,5506667,16756.308643,1025503
data/power-grid/HomePower.csv,swab,0.685,30.595032897242255,0.02720383673674613,0.1649358564313598,0.09078402154965208,20.37250377571416,52.36402208003043,0.6849960000000002,0.0,0.993263720271374,0.9964476241205291,228.45703125,149.25390625,1532.345594,801527.397030,5316411,16361.666728,1101648
data/power-grid/HomePower.csv,swab,0.685,30.595032897242255,0.02720383673674613,0.1649358564313598,0.09078402154965208,20.37250377571416,52.36402208003043,0.6849960000000002,0.0,0.993263720271374,0.9964476241205291,228.45703125,149.109375,1534.947980,808563.693119,6897685,16483.804208,1593316
data/power-grid/HomePower.csv,swab,0.685,30.595032897242255,0.02720383673674613,0.1649358564313598,0.09078402154965208,20.37250377571416,52.36402208003043,0.6849960000000002,0.0,0.993263720271374,0.9964476241205291,228.45703125,149.12890625,1533.416760,802039.340961,5544493,16408.665197,1028082
data/power-grid/HomePower.csv,swab,0.685,30.595032897242255,0.02720383673674613,0.1649358564313598,0.09078402154965208,20.37250377571416,52.36402208003043,0.6849960000000002,0.0,0.993263720271374,0.9964476241205291,228.45703125,149.00390625,1531.008382,798147.754324,5347929,16222.484478,1017762
